weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,security_type,asset_key,underlying_key,mtf_enabled,mtf_bracket,short_name,last_trading_date,price_quote_unit,country,latency,start_time,end_time,week_days
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50641,65.0,1755.0,50641,65.0,5.0,INDEX,INDEX,NIFTY 24300 CE 16 JUN 26,24300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50642,65.0,1755.0,50642,65.0,5.0,INDEX,INDEX,NIFTY 24300 PE 16 JUN 26,24300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50643,65.0,1755.0,50643,65.0,5.0,INDEX,INDEX,NIFTY 24350 CE 16 JUN 26,24350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50644,65.0,1755.0,50644,65.0,5.0,INDEX,INDEX,NIFTY 24350 PE 16 JUN 26,24350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50645,65.0,1755.0,50645,65.0,5.0,INDEX,INDEX,NIFTY 24400 CE 16 JUN 26,24400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50646,65.0,1755.0,50646,65.0,5.0,INDEX,INDEX,NIFTY 24400 PE 16 JUN 26,24400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50647,65.0,1755.0,50647,65.0,5.0,INDEX,INDEX,NIFTY 24450 CE 16 JUN 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50648,65.0,1755.0,50648,65.0,5.0,INDEX,INDEX,NIFTY 24450 PE 16 JUN 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50649,65.0,1755.0,50649,65.0,5.0,INDEX,INDEX,NIFTY 24500 CE 16 JUN 26,24500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50680,65.0,1755.0,50680,65.0,5.0,INDEX,INDEX,NIFTY 24900 PE 16 JUN 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50670,65.0,1755.0,50670,65.0,5.0,INDEX,INDEX,NIFTY 24800 PE 16 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50674,65.0,1755.0,50674,65.0,5.0,INDEX,INDEX,NIFTY 24850 CE 16 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50675,65.0,1755.0,50675,65.0,5.0,INDEX,INDEX,NIFTY 24850 PE 16 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50679,65.0,1755.0,50679,65.0,5.0,INDEX,INDEX,NIFTY 24900 CE 16 JUN 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50662,65.0,1755.0,50662,65.0,5.0,INDEX,INDEX,NIFTY 24700 PE 16 JUN 26,24700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50667,65.0,1755.0,50667,65.0,5.0,INDEX,INDEX,NIFTY 24750 CE 16 JUN 26,24750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,PE,NIFTY,NIFTY,NSE_FO|50668,65.0,1755.0,50668,65.0,5.0,INDEX,INDEX,NIFTY 24750 PE 16 JUN 26,24750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
1.0,NSE_FO,NIFTY,NSE,1781634599000.0,CE,NIFTY,NIFTY,NSE_FO|50669,65.0,1755.0,50669,65.0,5.0,INDEX,INDEX,NIFTY 24800 CE 16 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79380,65.0,1755.0,79380,65.0,5.0,INDEX,INDEX,NIFTY 20300 PE 30 JUN 26,20300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79381,65.0,1755.0,79381,65.0,5.0,INDEX,INDEX,NIFTY 20350 CE 30 JUN 26,20350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79382,65.0,1755.0,79382,65.0,5.0,INDEX,INDEX,NIFTY 20350 PE 30 JUN 26,20350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79383,65.0,1755.0,79383,65.0,5.0,INDEX,INDEX,NIFTY 20400 CE 30 JUN 26,20400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79384,65.0,1755.0,79384,65.0,5.0,INDEX,INDEX,NIFTY 20400 PE 30 JUN 26,20400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79385,65.0,1755.0,79385,65.0,5.0,INDEX,INDEX,NIFTY 20450 CE 30 JUN 26,20450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79386,65.0,1755.0,79386,65.0,5.0,INDEX,INDEX,NIFTY 20450 PE 30 JUN 26,20450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79387,65.0,1755.0,79387,65.0,5.0,INDEX,INDEX,NIFTY 20500 CE 30 JUN 26,20500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79388,65.0,1755.0,79388,65.0,5.0,INDEX,INDEX,NIFTY 20500 PE 30 JUN 26,20500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79397,65.0,1755.0,79397,65.0,5.0,INDEX,INDEX,NIFTY 20550 CE 30 JUN 26,20550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79398,65.0,1755.0,79398,65.0,5.0,INDEX,INDEX,NIFTY 20550 PE 30 JUN 26,20550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79373,65.0,1755.0,79373,65.0,5.0,INDEX,INDEX,NIFTY 20150 CE 30 JUN 26,20150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79374,65.0,1755.0,79374,65.0,5.0,INDEX,INDEX,NIFTY 20150 PE 30 JUN 26,20150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79375,65.0,1755.0,79375,65.0,5.0,INDEX,INDEX,NIFTY 20200 CE 30 JUN 26,20200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79376,65.0,1755.0,79376,65.0,5.0,INDEX,INDEX,NIFTY 20200 PE 30 JUN 26,20200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79377,65.0,1755.0,79377,65.0,5.0,INDEX,INDEX,NIFTY 20250 CE 30 JUN 26,20250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79378,65.0,1755.0,79378,65.0,5.0,INDEX,INDEX,NIFTY 20250 PE 30 JUN 26,20250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79379,65.0,1755.0,79379,65.0,5.0,INDEX,INDEX,NIFTY 20300 CE 30 JUN 26,20300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79264,65.0,1755.0,79264,65.0,5.0,INDEX,INDEX,NIFTY 20100 CE 30 JUN 26,20100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79265,65.0,1755.0,79265,65.0,5.0,INDEX,INDEX,NIFTY 20100 PE 30 JUN 26,20100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79760,65.0,1755.0,79760,65.0,5.0,INDEX,INDEX,NIFTY 24700 CE 30 JUN 26,24700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79761,65.0,1755.0,79761,65.0,5.0,INDEX,INDEX,NIFTY 24700 PE 30 JUN 26,24700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79762,65.0,1755.0,79762,65.0,5.0,INDEX,INDEX,NIFTY 24750 CE 30 JUN 26,24750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79763,65.0,1755.0,79763,65.0,5.0,INDEX,INDEX,NIFTY 24750 PE 30 JUN 26,24750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79754,65.0,1755.0,79754,65.0,5.0,INDEX,INDEX,NIFTY 24550 CE 30 JUN 26,24550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79755,65.0,1755.0,79755,65.0,5.0,INDEX,INDEX,NIFTY 24550 PE 30 JUN 26,24550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79756,65.0,1755.0,79756,65.0,5.0,INDEX,INDEX,NIFTY 24600 CE 30 JUN 26,24600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79757,65.0,1755.0,79757,65.0,5.0,INDEX,INDEX,NIFTY 24600 PE 30 JUN 26,24600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79758,65.0,1755.0,79758,65.0,5.0,INDEX,INDEX,NIFTY 24650 CE 30 JUN 26,24650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79759,65.0,1755.0,79759,65.0,5.0,INDEX,INDEX,NIFTY 24650 PE 30 JUN 26,24650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79770,65.0,1755.0,79770,65.0,5.0,INDEX,INDEX,NIFTY 24900 CE 30 JUN 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79773,65.0,1755.0,79773,65.0,5.0,INDEX,INDEX,NIFTY 24900 PE 30 JUN 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79774,65.0,1755.0,79774,65.0,5.0,INDEX,INDEX,NIFTY 24950 CE 30 JUN 26,24950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79766,65.0,1755.0,79766,65.0,5.0,INDEX,INDEX,NIFTY 24800 CE 30 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79767,65.0,1755.0,79767,65.0,5.0,INDEX,INDEX,NIFTY 24800 PE 30 JUN 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79768,65.0,1755.0,79768,65.0,5.0,INDEX,INDEX,NIFTY 24850 CE 30 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79769,65.0,1755.0,79769,65.0,5.0,INDEX,INDEX,NIFTY 24850 PE 30 JUN 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79740,65.0,1755.0,79740,65.0,5.0,INDEX,INDEX,NIFTY 24300 CE 30 JUN 26,24300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79741,65.0,1755.0,79741,65.0,5.0,INDEX,INDEX,NIFTY 24300 PE 30 JUN 26,24300.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79742,65.0,1755.0,79742,65.0,5.0,INDEX,INDEX,NIFTY 24350 CE 30 JUN 26,24350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79732,65.0,1755.0,79732,65.0,5.0,INDEX,INDEX,NIFTY 24100 CE 30 JUN 26,24100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79733,65.0,1755.0,79733,65.0,5.0,INDEX,INDEX,NIFTY 24100 PE 30 JUN 26,24100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79734,65.0,1755.0,79734,65.0,5.0,INDEX,INDEX,NIFTY 24150 CE 30 JUN 26,24150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79735,65.0,1755.0,79735,65.0,5.0,INDEX,INDEX,NIFTY 24150 PE 30 JUN 26,24150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79736,65.0,1755.0,79736,65.0,5.0,INDEX,INDEX,NIFTY 24200 CE 30 JUN 26,24200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79737,65.0,1755.0,79737,65.0,5.0,INDEX,INDEX,NIFTY 24200 PE 30 JUN 26,24200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79738,65.0,1755.0,79738,65.0,5.0,INDEX,INDEX,NIFTY 24250 CE 30 JUN 26,24250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79739,65.0,1755.0,79739,65.0,5.0,INDEX,INDEX,NIFTY 24250 PE 30 JUN 26,24250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79750,65.0,1755.0,79750,65.0,5.0,INDEX,INDEX,NIFTY 24500 CE 30 JUN 26,24500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79751,65.0,1755.0,79751,65.0,5.0,INDEX,INDEX,NIFTY 24500 PE 30 JUN 26,24500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79743,65.0,1755.0,79743,65.0,5.0,INDEX,INDEX,NIFTY 24350 PE 30 JUN 26,24350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79746,65.0,1755.0,79746,65.0,5.0,INDEX,INDEX,NIFTY 24400 CE 30 JUN 26,24400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79747,65.0,1755.0,79747,65.0,5.0,INDEX,INDEX,NIFTY 24400 PE 30 JUN 26,24400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79748,65.0,1755.0,79748,65.0,5.0,INDEX,INDEX,NIFTY 24450 CE 30 JUN 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79749,65.0,1755.0,79749,65.0,5.0,INDEX,INDEX,NIFTY 24450 PE 30 JUN 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79840,65.0,1755.0,79840,65.0,5.0,INDEX,INDEX,NIFTY 25650 CE 30 JUN 26,25650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79841,65.0,1755.0,79841,65.0,5.0,INDEX,INDEX,NIFTY 25650 PE 30 JUN 26,25650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79831,65.0,1755.0,79831,65.0,5.0,INDEX,INDEX,NIFTY 25550 CE 30 JUN 26,25550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79832,65.0,1755.0,79832,65.0,5.0,INDEX,INDEX,NIFTY 25550 PE 30 JUN 26,25550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79838,65.0,1755.0,79838,65.0,5.0,INDEX,INDEX,NIFTY 25600 CE 30 JUN 26,25600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79839,65.0,1755.0,79839,65.0,5.0,INDEX,INDEX,NIFTY 25600 PE 30 JUN 26,25600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79850,65.0,1755.0,79850,65.0,5.0,INDEX,INDEX,NIFTY 25900 CE 30 JUN 26,25900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79851,65.0,1755.0,79851,65.0,5.0,INDEX,INDEX,NIFTY 25900 PE 30 JUN 26,25900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79852,65.0,1755.0,79852,65.0,5.0,INDEX,INDEX,NIFTY 25950 CE 30 JUN 26,25950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79842,65.0,1755.0,79842,65.0,5.0,INDEX,INDEX,NIFTY 25700 CE 30 JUN 26,25700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79843,65.0,1755.0,79843,65.0,5.0,INDEX,INDEX,NIFTY 25700 PE 30 JUN 26,25700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79844,65.0,1755.0,79844,65.0,5.0,INDEX,INDEX,NIFTY 25750 CE 30 JUN 26,25750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79845,65.0,1755.0,79845,65.0,5.0,INDEX,INDEX,NIFTY 25750 PE 30 JUN 26,25750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|79846,65.0,1755.0,79846,65.0,5.0,INDEX,INDEX,NIFTY 25800 CE 30 JUN 26,25800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|79847,65.0,1755.0,79847,65.0,5.0,INDEX,INDEX,NIFTY 25800 PE 30 JUN 26,25800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
